Word,Count
fighting,14
around,14
killing,14
morning,14
sons,14
Reek,14
Renly's,14
gone,13
turns,13
Aerys,13
third,13
His,13
lands,13
Hand,13
feast,13
without,13
held,13
Meryn,13
speaks,13
group,13
large,13
Janos,13
letter,13
south,13
waiting,13
brings,13
sleep,13
part,13
trying,13
free,13
daughter,13
message,13
terms,13
river,13
attack,13
rest,13
knights,13
Meera,13
Riverrun,13
wakes,13
door,13
song,12
put,12
Loras,12
Eddard,12
enters,12
much,12
place,12
informs,12
given,12
begin,12
meeting,12
Dontos,12
Mandon,12
Tower,12
war,12
brother,12
outside,12
join,12
said,12
Gregor,12
arrived,12
bed,12
Dagmer,12
arrive,12
Podrick,12
Hodor,12
Mance,12
saying,11
came,11
found,11
water,11
hold,11
four,11
Robert's,11
Stark,11
wine,11
boys,11
Lommy,11
times,11
Tanda,11
good,11
horse,11
wildfire,11
end,11
Little,11
wolf,11
got,11
town,11
Rorge,11
telling,11
behind,11
lost,11
Amory,11
force,11
saw,11
die,11
say,11
plan,11
brothers,11
followed,11
wounded,11
begins,11
young,11
Lorren,11
Pylos,10
claims,10
starts,10
Steffon,10
marry,10
best,10
siege,10
almost,10
work,10
suggests,10
might,10
promises,10
sail,10
hall,10
warns,10
Boros,10
Keep,10
married,10
include,10
little,10
promised,10
Lannisters,10
know,10
let,10
children,10
falls,10
fight,10
talk,10
black,10
Aemon,10
continue,10
states,10
Vargo,10
Gate,10
evening,10
camp,10
squire,10
child,10
learns,10
looks,10
strong,10
Jhogo,10
Qarth,10
gates,10
open,10
pass,10
Wyman,10
line,10
runs,10
charge,10
crowd,10
report,10
Brandon,10
fell,9
year,9
eat,9
replies,9
returned,9
banners,9
meet,9
missing,9
order,9
food,9
treat,9
eyes,9
upon,9
Wall,9
tournament,9
learned,9
Gyles,9
flanked,9
stay,9
burned,9
guards,9
City,9
Shaggydog,9
Big,9
Frey,9
crossing,9
girl,9
gods,9
near,9
particularly,9
Biter,9
forces,9
mother,9
Fossoway,9
Prince,9
dragon,9
crown,9
march,9
host,9
garrison,9
In,9
Sea,9
safe,9
honor,9
Drogon,9
wildling,9
Doran,9
Tyrion's,9
forward,9
Randyll,9
Craster,9
cut,9
Dragonstone,8
Patchface,8
dragons,8
singing,8
offer,8
land,8
sea,8
allowed,8
Selyse,8
sure,8
seen,8
use,8
Westeros,8
approaches,8
Night's,8
practice,8
Robb's,8
angry,8
needs,8
something,8
command,8
heads,8
jars,8
feels,8
bit,8
gate,8
continues,8
stop,8
cloak,8
finds,8
taking,8
joined,8
Thoren,8
wonders,8
Eddard's,8
save,8
every,8
leaving,8
learn,8
bastard,8
burn,8
sept,8
point,8
leads,8
chain,8
across,8
face,8
side,8
hears,8
Lollys,8
Hallyne,8
Preston,8
lead,8
Bitterbridge,8
Mathis,8
quickly,8
Robar,8
wildlings,8
Wex,8
Undying,8
Ramsay,8
magic,8
Brave,8
foot,8
tent,8
Rattleshirt,8
Ygritte,8
watches,7
red,7
tower,7
worried,7
life,7
service,7
meets,7
Kingsguard,7
different,7
galleys,7
horses,7
Emmon,7
Salladhor,7
happy,7
idea,7
Florent,7
flames,7
Queen,7
known,7
thirty,7
full,7
streets,7
Bull,7
furious,7
house,7
guarded,7
Horas,7
turn,7
drunk,7
declares,7
riding,7
Timett,7
happened,7
west,7
enter,7
love,7
blood,7
Old,7
Alebelly,7
actually,7
became,7
asleep,7
cloaks,7
hands,7
queen,7
immediately,7
far,7
watch,7
speak,7
Aegon,7
uncle,7
despite,7
peace,7
Rickard,7
release,7
victory,7
everything,7
sellswords,7
set,7
White,7
destroyed,7
draw,7
departs,7
Edric,7
marriage,7
royal,7
move,7
Iron,7
wall,7
Aggo,7
Pyat,7
Quaithe,7
village,7
demands,7
broken,7
axe,7
yield,7
inside,7
heard,7
audience,7
Donella,7
crow,7
Leobald,7
twenty,7
Soon,7
among,7
wound,7
serve,7
Farlen,7
dream,7
win,7
hear,7
dozen,7
responds,7
Bael,7
Esgred,7
eight,7
northmen,7
Shagga,7
captured,7
talks,7
past,7
Urzen,7
High,7
Osney,7
Osfryd,7
Companions,7
Stonesnake,7
eagle,7
Shireen,6
white,6
Rhaegar,6
within,6
Tarth,6
Bryce,6
Rainbow,6
knighthood,6
knighted,6
enemies,6
captains,6
sellsword,6
green,6
aid,6
try,6
anyone,6
enough,6
sign,6
trust,6
late,6
mostly,6
squires,6
baby,6
Hobber,6
getting,6
lying,6
chamber,6
threatens,6
mob,6
show,6
someone,6
hunting,6
captain,6
riverlands,6
coin,6
justice,6
wolves,6
Nan,6
Walders,6
girls,6
world,6
notices,6
looking,6
ravens,6
sending,6
Daeron,6
realm,6
second,6
court,6
Grand,6
whore,6
become,6
Wind,6
Vyman,6
Jason,6
longships,6
Brynden,6
Hoster,6
discuss,6
won,6
Casterly,6
Rock,6
convince,6
six,6
brothel,6
mentions,6
everyone,6
walk,6
Devan,6
Azor,6
Ahai,6
bids,6
prepare,6
believe,6
story,6
fires,6
heart,6
shows,6
word,6
incest,6
reached,6
sister,6
marching,6
Lynesse,6
ends,6
Rakharo,6
Xaro,6
deserted,6
reach,6
horn,6
spread,6
Cersei's,6
armor,6
passage,6
Manderly,6
Hall,6
Wendel,6
Cley,6
While,6
passes,6
Three,6
All,6
fealty,6
received,6
bridge,6
discovered,6
corpse,6
believes,6
Hallis,6
Blackwater,6
wait,6
appears,6
Ilyn,6
Weese,6
explains,6
refused,6
singer,6
shadow,6
Osmund,6
fall,6
Suddenly,6
Whores,6
bodies,6
Ballabar,6
raven,5
broke,5
maester,5
Free,5
Cities,5
Bay,5
gathered,5
none,5
Beric,5
Caron,5
Guard,5
hope,5
reward,5
Davos's,5
granted,5
Mace,5
Light,5
surprised,5
visions,5
drink,5
dies,5
road,5
call,5
older,5
attacks,5
aside,5
Arys,5
Joffrey's,5
dress,5
hide,5
beat,5
less,5
refuse,5
field,5
daughters,5
Viserys,5
preparing,5
clansmen,5
mocks,5
walks,5
quarters,5
admits,5
used,5
queen's,5
grown,5
ordered,5
direwolves,5
Chayle,5
arrival,5
locked,5
Hayhead,5
fourth,5
game,5
Palla,5
escape,5
table,5
Cutjack,5
Kurz,5
steps,5
throat,5
run,5
Castle,5
expedition,5
Shadow,5
Alliser,5
Dorne,5
heir,5
minor,5
First,5
Men,5
bones,5
map,5
better,5
fears,5
rear,5
slain,5
built,5
seems,5
names,5
loved,5
manse,5
Finally,5
dinner,5
growing,5
questions,5
onto,5
hunt,5
pulls,5
Betha,5
loyalty,5
Lightbringer,5
Swordfish,5
spies,5
joins,5
holds,5
Storm,5
houses,5
silver,5
Harlaw,5
Victarion,5
longship,5
laments,5
opened,5
meat,5
trees,5
need,5
half,5
age,5
went,5
prince,5
path,5
Edd,5
Jarmen,5
Grenn,5
enemy,5
cross,5
placed,5
column,5
attends,5
Alayaya,5
secret,5
Freys,5
accept,5
servant,5
needed,5
holding,5
Robett,5
Benfred,5
pleased,5
Others,5
alive,5
dagger,5
king's,5
close,5
troops,5
Moon,5
Lucas,5
sits,5
Margaery,5
Guyard,5
If,5
Craster's,5
ground,5
Smiler,5
calling,5
Chiswyck,5
servants,5
eye,5
Jojen's,5
burning,5
ford,5
Frenken,5
Fist,5
Stygg,5
happening,5
Rosby,5
grabs,5
mill,5
ram,5
summer,4
breakfast,4
sing,4
shadows,4
recent,4
II,4
declared,4
Penrose,4
commanded,4
except,4
remembers,4
single,4
darkness,4
bearing,4
climb,4
presence,4
Saan,4
Jon's,4
wrath,4
stating,4
answer,4
dismisses,4
seated,4
offers,4
share,4
orphan,4
former,4
taunt,4
anyway,4
reign,4
wearing,4
uncomfortable,4
asked,4
hard,4
freeriders,4
poor,4
Falyse,4
Jalabhar,4
together,4
defeat,4
Lothor,4
making,4
reluctantly,4
Aron,4
suddenly,4
naming,4
dungeon,4
blame,4
shares,4
helped,4
thousands,4
inn,4
howl,4
recently,4
howling,4
keeps,4
smaller,4
attacked,4
sleeping,4
Yoren's,4
pack,4
stables,4
check,4
introduces,4
closer,4
hits,4
Tarber,4
Koss,4
reason,4
wishes,4
rangers,4
becomes,4
considering,4
whose,4
Aemon's,4
rather,4
served,4
believed,4
passed,4
younger,4
knew,4
Robin,4
North,4
carry,4
betrothal,4
captives,4
hostages,4
afterwards,4
strength,4
Twins,4
necessary,4
sense,4
spells,4
raid,4
fortnight,4
Hoat,4
ruin,4
gathering,4
list,4
Allar,4
commander,4
Mud,4
executed,4
insults,4
build,4
bound,4
interested,4
Hart,4
deal,4
ponders,4
holdfast,4
thanks,4
soldiers,4
banner,4
distance,4
arm,4
Allard,4
Dale,4
defend,4
longer,4
Marya,4
Fury,4
Matthos,4
reaches,4
Stag,4
blade,4
fifty,4
attempt,4
forge,4
summons,4
stopped,4
announce,4
truth,4
wedding,4
notes,4
Seagard,4
storm,4
Wyk,4
Mallister,4
counters,4
remember,4
final,4
assault,4
follow,4
dying,4
Rhaegal,4
Hightower,4
rider,4
Daenerys's,4
following,4
Pree,4
Thirteen,4
remains,4
Dolorous,4
Chett,4
Mallador,4
vanguard,4
main,4
Ottyn,4
Dywen,4
awaits,4
nearby,4
emerges,4
chains,4
master,4
await,4
greets,4
With,4
yard,4
Poxy,4
Tym,4
acts,4
Hornwood,4
denies,4
three-eyed,4
raised,4
Torrhen's,4
Square,4
pregnant,4
Jaime's,4
hedge,4
asking,4
towards,4
promising,4
exchange,4
Trident,4
note,4
tree,4
appear,4
floor,4
leading,4
empty,4
things,4
Mikken,4
Beth,4
Perwyn,4
Colen,4
front,4
Rowan,4
Tarly,4
manages,4
battlements,4
loses,4
fetch,4
direction,4
nothing,4
due,4
seize,4
moment,4
Cerwyn,4
nearly,4
dungeons,4
Goodwife,4
Xaro's,4
occupied,4
wrong,4
staying,4
kitchens,4
either,4
Many,4
saved,4
fallen,4
van,4
naked,4
lines,4
Martyn,4
prays,4
dawn,4
cell,4
officers,4
talking,4
fear,4
raiding,4
slew,4
commands,4
Utherydes,4
Another,4
trapped,4
Asshai,4
Lyanna,4
Ebben,4
dark,4
blue,4
Aggar,4
Dalbridge,4
Skirling,4
prepares,4
Silk,4
Lady's,4
Shame,4
Man,4
Qyburn,4
sky,3
Citadel,3
fool,3
ill,3
home,3
mind,3
castellan,3
closed,3
port,3
remain,3
feared,3
dogs,3
smuggler,3
For,3
news,3
fact,3
Ardrian,3
Monford,3
Duram,3
Guncer,3
rule,3
Arryn,3
Lysa,3
worth,3
provide,3
Oldtown,3
chosen,3
press,3
claim,3
power,3
act,3
cup,3
informed,3
recruits,3
kept,3
wagons,3
nose,3
pointed,3
thief,3
Needle,3
hurt,3
wooden,3
breaks,3
promise,3
supposed,3
live,3
incident,3
avoid,3
forty,3
rumored,3
combat,3
Slynt,3
drowned,3
behalf,3
men-at-arms,3
presents,3
members,3
alone,3
sack,3
throw,3
Barristan,3
smallfolk,3
thing,3
reveal,3
Vylarr,3
household,3
pay,3
anything,3
sex,3
answers,3
lies,3
listening,3
caused,3
quite,3
stands,3
bringing,3
weirwood,3
Rivers,3
friends,3
travel,3
encounter,3
kingsroad,3
beer,3
wagon,3
big,3
hails,3
Their,3
Reysen,3
Dobber,3
puts,3
drop,3
collection,3
indifferent,3
history,3
ranger,3
giants,3
Mormont's,3
attention,3
Maekar,3
TRUE,3
quick,3
summoned,3
eldest,3
"""the",3
female,3
offered,3
vows,3
attended,3
Greatjon,3
Grey,3
based,3
released,3
Willem,3
confer,3
Karyl,3
Jonos,3
Greyjoy,3
scouting,3
anymore,3
Crakehall,3
Stone,3
Darry,3
whole,3
wake,3
Stafford,3
castles,3
merely,3
family,3
Greyjoy's,3
Rebellion,3
fostered,3
planned,3
person,3
annoyed,3
Tysha,3
lie,3
disgusted,3
murder,3
caught,3
armed,3
flying,3
spotted,3
spots,3
Murch,3
scared,3
threatening,3
corpses,3
causing,3
probably,3
Seven,3
thrown,3
support,3
youngest,3
flaming,3
forth,3
sings,3
Axell,3
Pride,3
Driftmark,3
Valyrian,3
trading,3
Highgarden,3
marches,3
forging,3
nights,3
failed,3
By,3
reads,3
private,3
maiden,3
replacing,3
bird,3
strike,3
choose,3
hopes,3
important,3
doubt,3
Balon's,3
personal,3
begs,3
Sawane,3
steward,3
birds,3
Drowned,3
God,3
recognize,3
letters,3
turned,3
shore,3
surprise,3
engage,3
conversation,3
songs,3
women,3
father's,3
launched,3
Theon's,3
Helya,3
five,3
River,3
pieces,3
response,3
real,3
Maron,3
Islands,3
Golden,3
Tooth,3
Viserion,3
cooked,3
abandoned,3
Irri,3
Jhiqui,3
ghosts,3
breach,3
Lannisport,3
celebration,3
This,3
moved,3
discovers,3
human,3
Giant,3
Locke,3
scouts,3
finding,3
reported,3
hire,3
boats,3
building,3
towerhouse,3
awakened,3
postern,3
lake,3
Back,3
throws,3
words,3
waits,3
dresses,3
arms,3
preparations,3
fishing,3
kingswood,3
Chataya,3
ladder,3
disguised,3
openly,3
Shae's,3
helps,3
harvest,3
Harbor,3
born,3
marrying,3
Wylis,3
Tallharts,3
Deepwood,3
Motte,3
Mors,3
Hother,3
Helman's,3
Howland,3
Reed,3
Medger,3
pushed,3
Martell,3
soft,3
roseroad,3
includes,3
Tyrell,3
bannermen,3
Paxter,3
beckons,3
crossbow,3
hitting,3
opponent,3
appointed,3
Catelyn's,3
cause,3
happens,3
guarding,3
shouts,3
rooms,3
Weasel,3
shoulder,3
decide,3
commotion,3
Wisdom,3
guild,3
cache,3
catapults,3
visit,3
Trystane,3
sworn,3
likely,3
attendance,3
Joseth,3
touch,3
knocked,3
convinced,3
Mander,3
present,3
Oakheart,3
center,3
assent,3
Caswell,3
Morrigen,3
swear,3
besieged,3
powers,3
Rayder,3
Benjen,3
grants,3
brief,3
Gilly,3
Hake,3
course,3
everywhere,3
warrior,3
Rolfe,3
babe,3
taunts,3
Tyrek,3
mocked,3
prisoner,3
Karstark,3
confers,3
midnight,3
accuses,3
lock,3
Every,3
Gregor's,3
Raff,3
Polliver,3
litany,3
Amabel,3
Harra,3
east,3
seized,3
future,3
beyond,3
entering,3
supper,3
terrified,3
overhears,3
Pia,3
working,3
Harys,3
Before,3
eventually,3
raped,3
neck,3
fortress,3
protect,3
mouth,3
eats,3
Estermont,3
Crane,3
pray,3
request,3
hit,3
Oxcross,3
afraid,3
approach,3
yields,3
Gawen,3
decided,3
Bran's,3
bay,3
running,3
briefly,3
emerge,3
dragonglass,3
weapons,3
Bolton,3
faces,3
envoy,3
Werlag,3
Todric,3
finish,3
scout,3
Addam,3
outriders,3
hates,3
carrying,3
composed,3
throwing,3
accepts,3
Desmond,3
Long,3
fords,3
retake,3
Walder's,3
stops,3
To,3
light,3
beneath,3
warlocks,3
Hammer,3
Bold,3
stream,3
shouting,3
wounds,3
Flea,3
Bottom,3
mobs,3
fate,3
horror,3
thought,3
trail,3
numbers,3
Alfyn,3
hours,3
assembled,3
mountains,3
opening,3
duty,3
forced,3
unsure,3
withdraw,3
moving,3
strange,3
high,3
Gage,3
kills,3
Aenys,3
hidden,3
broth,3
stairs,3
hair,3
Next,3
Antler,3
Kyra,3
Rednose,3
Gelmarr,3
Pass,3
rose,3
crypts,3
lets,3
moves,3
pursuers,3
capture,3
Kromm,3
advice,3
Queen's,3
Imry,3
position,3
Piety,3
Raven,3
Alysanne,3
Courageous,3
Dragonsbane,3
Godsgrace,3
Kingslander,3
helm,3
sortie,3
Loyal,3
runner,3
forms,3
Boy,3
disperse,3
surviving,3
box,3
Philip,3
inform,2
seriously,2
troubled,2
sisters,2
trip,2
failure,2
Shipbreaker,2
watched,2
washed,2
apparently,2
sat,2
Harbert,2
forcing,2
sight,2
Selwyn,2
declare,2
dead1,2
member,2
wears,2
completely,2
remained,2
infamous,2
cover,2
salt,2
choice,2
crimes,2
joint,2
fingers,2
gloomy,2
bitter,2
fed,2
helping,2
betrothing,2
page,2
arrangements,2
belongs,2
risk,2
looked,2
fratricide,2
resolves,2
allow,2
stores,2
strangler,2
banquet,2
crashes,2
truths,2
taught,2
dais,2
Melisandre's,2
helmet,2
places,2
poison,2
pulled,2
shaved,2
pretend,2
worst,2
fat,2
weeping,2
baker,2
threaten,2
stronger,2
crimson,2
bruises,2
feel,2
question,2
participate,2
direct,2
Stokeworth,2
Ermesande,2
yet,2
pavilion,2
dummy,2
mood,2
Brune,2
luck,2
likes,2
decrees,2
insists,2
allows,2
youth,2
access,2
assume,2
role,2
alive2,2
rounds,2
legendary,2
consider,2
accident,2
restless,2
No,2
size,2
craftsmen,2
city's,2
defenses,2
Alchemists',2
Guild,2
Chella,2
number,2
Ears,2
discover,2
shortly,2
clear,2
upstairs,2
abed,2
dreamt,2
often,2
Other,2
Dancer,2
dangerous,2
Walda,2
playing,2
play,2
Shyra,2
Fat,2
party1,2
illness,2
longsword,2
wash,2
round,2
filching,2
warn,2
fields,2
raiders,2
Gods,2
Nymeria,2
protests,2
chained,2
approaching,2
leader,2
maps,2
contains,2
written,2
traveled,2
Point,2
Shore,2
fought,2
traded,2
three-quarters,2
Halfhand,2
frail,2
surface,2
job,2
arguing,2
shoots,2
frightened,2
decision,2
I,2
Daeron's,2
nine,2
tourney,2
wed,2
drinking,2
Council,2
Both,2
Aerion's,2
thereafter,2
oppose,2
brother's,2
original,2
Conqueror,2
shape,2
disgust,2
Green,2
Fork,2
drawn,2
borders,2
losing,2
Marq,2
intent,2
lives,2
mission,2
vengeance,2
heralds,2
victories,2
claimed,2
ambush,2
died1,2
repulsed,2
retook,2
Daven,2
Harren,2
gotten,2
replace,2
valor,2
Apparently,2
baby1,2
ended,2
obey,2
angrily,2
prevent,2
truly,2
kings,2
actions,2
confident,2
recruiting,2
ask,2
poachers,2
catch,2
rabbit,2
slow,2
funny,2
upstream,2
apart,2
drinks,2
alternate,2
route,2
walking,2
prison,2
owes,2
Wraith,2
galley,2
someday,2
reborn,2
destroy,2
thrust,2
glows,2
flame,2
shout,2
charred,2
flagship,2
Claw,2
harbor,2
Lys,2
pirate,2
tempered,2
shattered,2
lion,2
worked,2
Nissa,2
breast,2
Sword,2
directions,2
coast,2
indicates,2
curious,2
proof,2
sort,2
conceived,2
features,2
difficult,2
deny,2
owned,2
injured,2
fond,2
missed,2
board,2
sails,2
Lordsport,2
Goodbrother,2
Euron's,2
thinking,2
Botley,2
Sylas,2
Cleftjaw,2
announcing,2
expresses,2
Drumm,2
mother1,2
Patrek,2
raids,2
messenger,2
greeted,2
Bloody,2
hacked,2
rushes,2
changing,2
iron,2
ironmen,2
Though,2
recover,2
Glover,2
dutiful,2
Bear,2
Island,2
joust,2
crowned,2
gained,2
consent,2
debt,2
cook,2
ran,2
sold,2
Vaes,2
Tolorro,2
writes,2
woods,2
rejoins,2
reassure,2
whatever,2
boat,2
splits,2
groups,2
search,2
Woth,2
top,2
stand,2
wolf's,2
signaling,2
spear,2
tunnel,2
barn,2
picks,2
proclaiming,2
counsels,2
step,2
tale,2
rumor,2
smiths,2
Salloreon,2
construct,2
giant,2
crush,2
arrested,2
stares,2
foraging,2
receives,2
Within,2
disguise,2
proclamation,2
sometimes,2
eunuch,2
friend,2
mock,2
begun,2
Halys,2
offering,2
captive,2
Karstarks,2
Glovers,2
Umbers,2
Galbart,2
husband,2
represented,2
stays,2
Beren,2
journey,2
Flint,2
Maester's,2
maid,2
Braavos,2
slaughtered,2
bread,2
rotted,2
sons2,2
window,2
previous,2
greatly,2
major,2
mountain,2
Later,2
awoken,2
dressed,2
mocking,2
sneak,2
interrogates,2
10000,2
Sept,2
Baelor,2
breaking,2
cousin,2
Brothers,2
shield,2
comfort,2
starting,2
Once,2
strangers,2
Shadd,2
Blackwood,2
crosses,2
melee,2
unhorses,2
remaining,2
favorite,2
shocked,2
champion,2
anointed,2
Willum,2
Josua,2
Elyas;,2
Royce,2
Mark,2
disappointed,2
Brienne's,2
spot,2
provided,2
senior,2
price,2
wives,2
searches,2
Lark,2
altercation,2
rain,2
ice,2
encountered,2
Frostfangs,2
throughout,2
Horned,2
shipwright,2
During,2
Bitch,2
whores,2
fetches,2
matter,2
alliance,2
god,2
really,2
Harlaws,2
Botleys,2
Stonehouses,2
Drumms,2
sitting,2
slams,2
erupts,2
accepted,2
Stony,2
diversion,2
Moat,2
Cailin,2
returning,2
Throne,2
freed,2
Each,2
Harrion,2
gesture,2
betroth,2
grave,2
threat,2
mummer,2
business,2
giving,2
shave,2
beard,2
pleads,2
mad,2
hoped,2
cells,2
Tickler,2
villager,2
Dunsen,2
Sweetling,2
Wailing,2
palace,2
gifts,2
Ones,2
docks,2
bathes,2
Kingdoms,2
feeding,2
Quhuru,2
armies,2
trouble,2
dreamed,2
fever,2
cold,2
defiant,2
belly,2
forestall,2
Chataya's,2
Dancy,2
turret,2
loves,2
cleaning,2
works,2
cruel,2
charges,2
dog,2
Leo,2
Lefford,2
Tothmure,2
ruby,2
wanders,2
Several,2
skirmish,2
gang,2
brewer's,2
whispers,2
ancient,2
doomed,2
attempts,2
rage,2
cooperate,2
listen,2
peach,2
draws,2
Cuy,2
depart,2
grows,2
observe,2
beside,2
least,2
dressing,2
whether,2
flee,2
escorts,2
lower,2
Stafford's,2
stripped,2
draught,2
Brax,2
Roland,2
bypassed,2
subjects,2
septon,2
Parmen,2
launch,2
hurl,2
lifted,2
piece,2
prove,2
slits,2
swears,2
form,2
summit,2
dusk,2
smells,2
daggers,2
cloth,2
Stevron,2
proceed,2
Ryman,2
Edwyn,2
bathe,2
Now,2
followers,2
Alester,2
opportunity,2
proposes,2
Tallhart,2
Tymor,2
loot,2
arrow,2
messages,2
Lucan,2
brewer,2
Jaqen's,2
fearful,2
Weese's,2
Kevan,2
Tywin's,2
bites,2
cheek,2
Rymund,2
hanging,2
greet,2
hanged,2
Delp,2
Lew,2
alarm,2
Desmond's,2
Those,2
aided,2
grounds,2
recalled,2
confused,2
silent,2
palanquin,2
Pureborn,2
her;,2
Tourmaline,2
Brotherhood,2
performing,2
firemage,2
Illyrio,2
Lionstar,2
uneasy,2
unless,2
Braavosi,2
Xho,2
Furious,2
taunting,2
gallops,2
nightfall,2
ripped,2
stabbed,2
reviled,2
summon,2
contemplate,2
horrible,2
Only,2
addresses,2
Bryan,2
alternative,2
consults,2
clean,2
defeated,2
Elwood,2
possible,2
assassination,2
cave,2
Commander's,2
Qhorin's,2
rabble,2
Crowkiller,2
started,2
escaped,2
mammoths,2
patrols,2
control,2
curfew,2
punishment,2
recognizes,2
filthy,2
create,2
threw,2
performed,2
Myr,2
pain,2
Afterwards,2
irony,2
Since,2
praying,2
Crag,2
questioning,2
retreat,2
southeast,2
raise,2
bloody,2
prisoners,2
Pinkeye,2
broom,2
uses,2
An,2
narrow,2
Shagwell,2
responsible,2
bear,2
entrance,2
glass,2
doors,2
taller,2
opens,2
beautiful,2
stone,2
voice,2
"""one",2
mounts,2
covered,2
wing,2
Mirri,2
Maz,2
Duur,2
dragged,2
slaves,2
ablaze,2
lunges,2
knife,2
flies,2
market,2
square,2
complaining,2
struggle,2
strip,2
solar,2
Isles,2
information,2
ready,2
merchants,2
awakes,2
rouse,2
Reek1,2
Barth,2
sentries,2
watching,2
targets,2
Instead,2
Stonesnake's,2
winter,2
King-beyond-the-Wall,2
vanished,2
grief,2
flayed,2
skin,2
concerned,2
spy,2
horns,2
sorties,2
sick,2
harm,2
shoves,2
showed,2
Ethan,2
falling,2
deed,2
aftermath,2
critical,2
sounds,2
Maegor's,2
Holdfast,2
Ballroom,2
deck,2
oar,2
Laughter,2
Harridan,2
Rush,2
scattered,2
bank,2
formed,2
Prayer,2
Devotion,2
consists,2
Dog's,2
Nose,2
Sceptre,2
Faithful,2
Cat,2
towers,2
speed,2
Wildwind,2
Lance,2
Seaflower,2
closes,2
chance,2
hulk,2
overboard,2
feet,2
landed,2
commanding,2
guests,2
hacks,2
leaps,2
leg,2
adds,2
bedchamber,2
scarab,2
collaborators,2
Elmar,2
Roose's,2
Walton,2
heroes,2
Garlan,2
Willit,2
Josmyn,2
maester's,2
Ulf,2
Harrag,2
Kenned,2
Rodrik's,2
bandages,2
torch,2
tombs,2
terrible,1
official,1
confirmation,1
ending,1
interrupts,1
ruminations,1
hip,1
eventual,1
replacement,1
twelve,1
arriving,1
overheard,1
Dalla,1
Matrice,1
dragonsbreath,1
affirmative,1
longest,1
record,1
sixteen,1
Cressen's,1
frequently,1
bothering,1
Baratheon,1
bride,1
brilliant,1
Volantis,1
home;,1
Windproud,1
Cassana,1
wreck,1
ashore,1
Jommy,1
grabbed,1
ankles,1
coughed,1
misery,1
demurred,1
Seaworth,1
closeted,1
counsel,1
Stormlands,1
met,1
Gulian,1
Swann,1
Dondarrion,1
color,1
lied,1
lasted,1
blockaded,1
Mace's,1
Paxter's,1
cats,1
roots,1
rats,1
onions,1
fish,1
Cape,1
Wrath,1
chopped,1
completes,1
Stormlords,1
exacerbates,1
bitterness,1
Celtigar,1
Velaryon,1
Bar,1
Sunglass,1
admirals,1
Morosh,1
Myrman,1
maintains,1
usurper,1
envious,1
lavished,1
praise,1
fifteen,1
weak,1
sickly,1
finalized2,1
disdains,1
treating,1
rally,1
Tyrell's,1
embrace,1
Reach,1
stormlands,1
flock,1
dissents,1
vigorously,1
occur,1
crystals,1
nap,1
oversleeps,1
hobbles,1
commenced,1
advise,1
sway,1
R'hllor,1
wear,1
Patchface's,1
bucket,1
mockery,1
pour,1
unaffected,1
poison;,1
alley1,1
Arry,1
culled,1
dungeons2,1
criminals,1
chains;,1
bald,1
teeth,1
sores,1
cheeks3,1
supplies,1
dyer's,1
apprentice,1
Greenhands,1
nicknamed,1
tease,1
Lumpyhead,1
bull's,1
carries4,1
beats,1
mercilessly,1
whacks,1
behave,1
boy4,1
joining,1
too5,1
celebrating,1
comments,1
blessed,1
appearing,1
sleeves,1
victories1,1
polite,1
